time,open,high,low,close,Volume,Volume MA,MA
-194607000,74.010002,74.440002,69.480003,73.230003,93990000,89909000,70.32000120000002
-191928600,73.230003,75.360001,73.019997,75.019997,98660000,91580000,70.70000000000002
-189336600,75.019997,77.779999,74.82,77.040001,116620000,91859500,71.34199980000002
-186485400,77.040001,78.309998,76.360001,77.800003,88110000,91257000,72.11399980000002
-184066200,77.800003,79.889999,77.5,78.980003,113760000,93237000,73.29199980000001
-181474200,78.980003,81.199997,78.669998,79.459999,123490000,95391500,74.20000000000002
-178885800,79.459999,81.809998,79.459999,80.370003,99150000,97204500,75.42000120000003
-176207400,80.370003,82.099998,78.150002,81.690002,96150000,98077500,76.41400140000003
-173615400,81.690002,84.330002,81.459999,83.18,102590000,98406000,77.66000060000002
-170764200,83.18,83.489998,80.800003,81.830002,82280000,98476500,78.73000180000003
-168258600,81.830002,84.800003,81.57,84.18,109770000,98866500,79.66000200000002
-165666600,84.18,85.699997,83.650002,84.860001,106550000,100238000,80.73600140000002
-162898200,84.860001,86.800003,84.099998,84.419998,93640000,101182000,81.30600120000001
-160392600,84.419998,85.18,82.650002,84.75,104010000,101068000,82.25000140000002
-157714200,84.75,88.190002,83.769997,87.559998,109130000,101271000,83.14800100000002
-155035800,87.559998,88.059998,85.25,87.43,112280000,102356000,83.69400020000003
-152616600,87.43,87.93,85.650002,86.160004,124830000,104782000,84.00800020000003
-149938200,86.160004,89.639999,85.870003,89.110001,119120000,106155500,85.15399940000003
-147177000,89.110001,90.68,87.239998,88.419998,110190000,106334000,85.80399940000004
-144671400,88.419998,88.800003,80.730003,84.120003,128160000,106624000,86.06400000000004
-142079400,84.120003,86.470001,83.300003,85.25,85150000,106182000,87.00200060000003
-139314600,85.25,87.790001,84.800003,87.169998,109070000,106702500,87.73600020000003
-136722600,87.169998,91.129997,86.690002,89.959999,155180000,108630500,87.04800120000003
-134130600,89.959999,93.190002,89.300003,92.419998,164090000,112429500,86.61200120000004
-131448600,92.419998,93.300003,90.809998,91.610001,147110000,114097000,86.81400000000004
-128856600,91.610001,93.07,89.199997,92.43,191050000,117475000,86.98399960000003
-126005400,92.43,94.639999,91.629997,92.879997,182910000,121663000,87.78399960000003
-123499800,92.879997,94.720001,90.43,91.220001,165790000,125145000,89.28199920000003
-121080600,91.220001,91.650002,86.690002,89.230003,191360000,129583500,90.71799920000004
-118402200,89.230003,93.019997,88.959999,91.059998,186160000,134777500,91.85999900000003
-115727400,91.059998,91.75,83.18,86.129997,171290000,137853500,92.11199940000003
-113135400,86.129997,87.739998,83.75,84.739998,140450000,139548500,91.47400040000004
-110543400,84.739998,88.190002,83.050003,83.599998,119810000,140857000,91.36399980000003
-107865000,83.5,84.699997,73.910004,77.099998,162430000,143778000,90.10399920000003
-105186600,77.099998,80.809998,75.029999,76.559998,120030000,144323000,88.47599940000003
-102421800,76.559998,80.910004,72.279999,80.199997,146210000,146019500,86.95199880000004
-99912600,80.199997,83.010002,78.889999,80.449997,145780000,147067000,84.52599780000006
-97320600,80.449997,83.879997,79.489998,80.330002,165070000,149364500,81.62599780000005
-94555800,80.330002,88.169998,79.43,86.610001,207410000,154225500,80.43999780000004
-91963800,86.610001,89,85.610001,86.779999,182950000,156965000,79.58199760000005
-89544600,86.779999,91.720001,86.669998,90.199997,224640000,163939500,78.92799840000004
-86693400,90.199997,94.769997,87.860001,94.010002,187650000,167868500,80.82999900000004
-84277800,94.010002,95.25,88.709999,89.080002,218420000,171030500,82.87399920000004
-81599400,89.080002,93.279999,87.190002,90.639999,212590000,173455500,84.87399920000004
-78834600,90.639999,95.510002,90.120003,94.75,216730000,176936500,87.58600020000004
-76329000,94.75,96.669998,92.010002,93.639999,207800000,177774000,89.33600020000004
-73650600,93.639999,98.309998,93,96.709999,204960000,178876500,90.14199980000004
-70972200,96.709999,98.25,93.290001,93.300003,224780000,181826000,91.73600000000003
-68376600,93.300003,95.510002,90.089996,94,211430000,182829500,92.42400040000004
-65784600,94,96.900002,93.410004,96.470001,229460000,184994500,92.96399980000004
-63106200,96.470001,97.839996,91.269997,92.239998,262770000,189568500,93.80800000000004
-60427800,92.239998,93.440002,86.730003,89.360001,174380000,191265000,94.48000020000003
-57922200,89.360001,91.089996,86.989998,90.199997,192610000,194905000,94.82400040000005
-55243800,91.110001,98.610001,91.110001,97.459999,295420000,201554500,94.54400020000006
-52655400,97.459999,100.190002,95.800003,98.68,291980000,210152000,93.07400060000006
-49804200,98.720001,102.839996,98.720001,99.580002,257290000,215706000,92.45399940000006
-47385000,99.580002,103.669998,96.839996,97.739998,242450000,220539500,93.14599920000005
-44706600,97.739998,99.669998,95.790001,98.860001,193970000,221984500,93.58799900000005
-41941800,98.860001,103.629997,98.309998,102.669998,228300000,223029000,95.05599980000004
-39436200,102.669998,105.779999,101.800003,103.410004,272200000,227491500,96.73199920000005
-36754200,103.410004,109.089996,101.849998,108.370003,251850000,228852000,98.46400000000004
-34075800,108.370003,109.370003,102.980003,103.860001,267480000,232843500,99.50599980000005
-31483800,103.860001,104.870003,96.629997,103.010002,266600000,235252500,100.45200060000005
-28632600,103.010002,104.610001,97.360001,98.129997,207490000,234997500,102.21000080000006
-26213400,98.129997,102.349998,97.059998,101.510002,199110000,234116500,103.43400140000006
-23707800,101.510002,104.559998,99.080002,103.690002,236930000,235573000,104.26400160000006
-21119400,103.690002,106.739998,102.290001,103.459999,256580000,238154000,103.35600140000005
-18354600,103.459999,103.75,95.209999,97.709999,235130000,238671500,102.97600100000007
-15849000,97.709999,100.330002,88.040001,91.830002,228250000,239512500,102.04000080000006
-13170600,91.919998,96.43,91.480003,95.510002,201680000,238123500,101.96000040000006
-10492200,95.510002,96.620003,91.769997,93.120003,219150000,235942500,100.89999980000006
-7900200,93.120003,98.830002,91.660004,97.120003,310110000,242729000,99.64000080000005
-5045400,97.120003,99.230003,92.239998,93.809998,213600000,243778500,98.44000080000005
-2626200,93.809998,94.470001,88.620003,92.059998,272350000,242625000,96.32600100000005
52200,92.059998,94.25,84.419998,85.019997,221090000,239080500,95.05800180000006
2817000,85.019997,90.330002,84.639999,89.5,228380000,237635000,94.27800160000007
5236200,89.5,91.07,86.190002,89.629997,212880000,236156500,94.32400080000006
7828200,89.629997,90.699997,79.309998,81.519997,223120000,237614000,92.22599980000007
10416600,81.519997,82.32,68.610001,76.550003,258220000,239110000,91.50199920000007
13095000,76.550003,79.959999,72.25,72.720001,226420000,236821000,90.00399800000007
15687000,72.720001,79.029999,70.690002,78.050003,227740000,235615500,87.54599780000007
18538200,78.050003,82.470001,74.129997,81.519997,218690000,233176000,84.44399880000006
21043800,81.519997,84.989998,79.949997,84.300003,303290000,235010500,81.98399960000006
23635800,84.300003,87.75,82.290001,83.25,261370000,237704500,79.69400020000006
26404200,83.25,87.599998,82.230003,87.199997,230290000,239263500,78.07200020000006
28909800,87.199997,92.989998,86.110001,92.150002,335240000,244179000,78.62800140000006
31588200,92.150002,96.489998,90.639999,95.879997,348490000,248774500,79.96800080000006
34266600,95.879997,99.589996,94.919998,96.75,371190000,255577500,82.86400000000006
36685800,96.75,102.029999,96.110001,100.309998,389880000,263659000,85.68399980000007
39364200,100.309998,105.599998,99.629997,103.949997,401580000,273654000,88.55599980000007
42125400,103.949997,104.419998,98.68,99.629997,307360000,278064500,91.04599920000007
44631000,99.629997,102.07,96.919998,98.699997,303590000,277738500,94.45799880000007
47223000,99.160004,101.519997,95.080002,95.580002,265240000,280320500,97.80799880000006
49987800,95.580002,101.510002,92.809998,99.029999,320520000,282729000,99.30399780000008
52579800,99.029999,102.25,96.970001,98.339996,252720000,284310500,99.86799780000007
55171800,98.339996,100.959999,92.959999,94.230003,280080000,286895500,99.63399820000006
57853800,94.230003,96.080002,89.339996,93.989998,276410000,290072000,99.37799840000007
60445800,93.989998,102.209999,93.949997,102.089996,377680000,297800000,98.25599820000006
63297000,102.089996,105,100.870003,103.940002,379490000,303863500,97.17599940000007
65802600,103.940002,107.160004,103.099998,106.57,376260000,311355500,96.23399960000008
68308200,106.57,109.75,105.860001,107.199997,403650000,320151000,97.53599840000007
71159400,107.199997,111.110001,106.18,107.669998,367990000,327616000,98.51799900000006
73575000,107.669998,111.480003,103.830002,109.529999,335850000,329244000,100.16399980000007
76253400,109.529999,110.510002,105.940002,107.139999,314510000,331901000,102.75799860000006
79018200,107.139999,110.269997,104.43,107.389999,288900000,334831500,105.49399860000005
81523800,107.389999,113.449997,107.059998,111.089996,356930000,335916000,106.98199920000006
84202200,111.089996,112.120003,107.349998,110.550003,246190000,330801000,107.62199860000007
86880600,110.550003,112.260002,106.269997,111.580002,317300000,328106500,107.78599840000008
89476200,111.580002,117.910004,111.32,116.669998,405570000,328891000,108.56399820000009
92068200,116.669998,119.790001,114.629997,118.050003,344730000,326048500,109.13999920000008
94746600,118.059998,121.739998,114.970001,116.029999,393750000,330368000,109.5499998000001
